name,html_url,git_url,forks,stars,language,size,csharp_percent,csharp_lines,commit_count,default_branch
serdarciplak/BlazorMonaco,https://github.com/serdarciplak/BlazorMonaco,git://github.com/serdarciplak/BlazorMonaco.git,83,315,C#,103968,0.8190283160149336,427129,91,master
ShokoAnime/ShokoServer,https://github.com/ShokoAnime/ShokoServer,git://github.com/ShokoAnime/ShokoServer.git,71,314,C#,196016,0.89444543316127,4488083,4657,master
Maxstupo/ydl-ui,https://github.com/Maxstupo/ydl-ui,git://github.com/Maxstupo/ydl-ui.git,33,314,C#,186845,1.0,259893,256,master
PlayFab/UnitySDK,https://github.com/PlayFab/UnitySDK,git://github.com/PlayFab/UnitySDK.git,113,314,C#,450011,1.0,8160008,776,master
Metric/Materia,https://github.com/Metric/Materia,git://github.com/Metric/Materia.git,28,313,C#,105753,0.9911666237073973,6187206,79,master
syncfusion/xamarin-demos,https://github.com/syncfusion/xamarin-demos,git://github.com/syncfusion/xamarin-demos.git,202,313,C#,791428,0.9790689532066797,18201586,130,master
nvjob/nvjob-water-shader-simple-and-fast,https://github.com/nvjob/nvjob-water-shader-simple-and-fast,git://github.com/nvjob/nvjob-water-shader-simple-and-fast.git,38,312,C#,327737,0.5637432063343173,449548,128,master
David20321/FTJ,https://github.com/David20321/FTJ,git://github.com/David20321/FTJ.git,134,311,C#,351385,0.5290787970126971,149551,189,master
stefsietz/nn-visualizer,https://github.com/stefsietz/nn-visualizer,git://github.com/stefsietz/nn-visualizer.git,39,311,C#,126307,0.7483104634744822,109177,15,master
PlayFab/UnitySDK,https://github.com/PlayFab/UnitySDK,git://github.com/PlayFab/UnitySDK.git,113,314,C#,450011,1.0,8160008,776,master
Metric/Materia,https://github.com/Metric/Materia,git://github.com/Metric/Materia.git,28,313,C#,105753,0.9911666237073973,6187206,79,master
syncfusion/xamarin-demos,https://github.com/syncfusion/xamarin-demos,git://github.com/syncfusion/xamarin-demos.git,202,313,C#,791428,0.9790689532066797,18201586,130,master
nvjob/nvjob-water-shader-simple-and-fast,https://github.com/nvjob/nvjob-water-shader-simple-and-fast,git://github.com/nvjob/nvjob-water-shader-simple-and-fast.git,38,312,C#,327737,0.5637432063343173,449548,128,master
David20321/FTJ,https://github.com/David20321/FTJ,git://github.com/David20321/FTJ.git,134,311,C#,351385,0.5290787970126971,149551,189,master
stefsietz/nn-visualizer,https://github.com/stefsietz/nn-visualizer,git://github.com/stefsietz/nn-visualizer.git,39,311,C#,126307,0.7483104634744822,109177,15,master
Justin-sky/Nice-TS,https://github.com/Justin-sky/Nice-TS,git://github.com/Justin-sky/Nice-TS.git,74,310,C#,188342,0.8851143942147776,4173479,207,master
Raicuparta/nomai-vr,https://github.com/Raicuparta/nomai-vr,git://github.com/Raicuparta/nomai-vr.git,19,310,C#,132511,0.9775797507897043,2433414,595,master
pearsonkyle/Data-VisualizAR,https://github.com/pearsonkyle/Data-VisualizAR,git://github.com/pearsonkyle/Data-VisualizAR.git,25,309,C#,215192,0.5254994218270266,13179,62,master
egordorichev/BurningKnight,https://github.com/egordorichev/BurningKnight,git://github.com/egordorichev/BurningKnight.git,32,308,C#,2333588,0.9975352540434498,3867517,3251,dev
JamesBear/vive_ik_demo,https://github.com/JamesBear/vive_ik_demo,git://github.com/JamesBear/vive_ik_demo.git,77,306,C#,431354,0.9697370139322353,809423,15,master
KSP-RO/RP-1,https://github.com/KSP-RO/RP-1,git://github.com/KSP-RO/RP-1.git,203,305,C#,190905,0.8973908591978184,1833619,6416,master
hypar-io/Elements,https://github.com/hypar-io/Elements,git://github.com/hypar-io/Elements.git,70,304,C#,205413,0.9950672758153304,4009137,5213,master
roadkillwiki/roadkill,https://github.com/roadkillwiki/roadkill,git://github.com/roadkillwiki/roadkill.git,165,304,C#,328530,0.3625160929715589,1586419,1274,master
BMW-InnovationLab/BMW-Labeltool-Lite,https://github.com/BMW-InnovationLab/BMW-Labeltool-Lite,git://github.com/BMW-InnovationLab/BMW-Labeltool-Lite.git,41,304,C#,501406,0.6507390281247257,467079,183,master
xamarin/WebSharp,https://github.com/xamarin/WebSharp,git://github.com/xamarin/WebSharp.git,27,303,C#,105162,0.6006739797341266,1292290,738,master
Meowmaritus/DSAnimStudio,https://github.com/Meowmaritus/DSAnimStudio,git://github.com/Meowmaritus/DSAnimStudio.git,46,303,C#,276862,0.9740172761364231,10903089,213,master
Colanderp/UnityTutorials,https://github.com/Colanderp/UnityTutorials,git://github.com/Colanderp/UnityTutorials.git,121,299,C#,179180,0.9974839776990413,3062994,51,master
rstropek/Samples,https://github.com/rstropek/Samples,git://github.com/rstropek/Samples.git,294,299,C#,108150,0.5336548252098795,2214350,709,master
dantman/elite-vr-cockpit,https://github.com/dantman/elite-vr-cockpit,git://github.com/dantman/elite-vr-cockpit.git,37,299,C#,132431,0.98419203864284,2458058,311,master
xamarin/dev-days-labs,https://github.com/xamarin/dev-days-labs,git://github.com/xamarin/dev-days-labs.git,318,296,C#,139922,1.0,39110,281,master
dotnet/AspNetDocs,https://github.com/dotnet/AspNetDocs,git://github.com/dotnet/AspNetDocs.git,1237,296,C#,596016,0.42587435882599783,1516226,8343,main
igor-tkachev/bltoolkit,https://github.com/igor-tkachev/bltoolkit,git://github.com/igor-tkachev/bltoolkit.git,115,295,C#,254676,0.954383616601989,5728283,2785,master
Unity-Technologies/articulations-robot-demo,https://github.com/Unity-Technologies/articulations-robot-demo,git://github.com/Unity-Technologies/articulations-robot-demo.git,67,295,C#,115689,1.0,9736,73,master
Rintagi/Low-Code-Development-Platform,https://github.com/Rintagi/Low-Code-Development-Platform,git://github.com/Rintagi/Low-Code-Development-Platform.git,90,293,C#,1047673,0.4125031236918226,18639744,252,master
roboserg/RoboLeague,https://github.com/roboserg/RoboLeague,git://github.com/roboserg/RoboLeague.git,17,293,C#,226858,0.9105527254324359,190718,41,master
DynamoDS/DynamoRevit,https://github.com/DynamoDS/DynamoRevit,git://github.com/DynamoDS/DynamoRevit.git,181,292,C#,846858,0.9976345567591361,2558780,2350,master
textadventures/quest,https://github.com/textadventures/quest,git://github.com/textadventures/quest.git,65,291,C#,111726,0.3783042641427069,1715886,4317,master
daterre/Cradle,https://github.com/daterre/Cradle,git://github.com/daterre/Cradle.git,34,291,C#,111162,1.0,435158,188,master
OndrejNepozitek/Edgar-DotNet,https://github.com/OndrejNepozitek/Edgar-DotNet,git://github.com/OndrejNepozitek/Edgar-DotNet.git,34,290,C#,201161,1.0,1411771,413,master
microsoft/data-accelerator,https://github.com/microsoft/data-accelerator,git://github.com/microsoft/data-accelerator.git,85,288,C#,476413,0.5526566996292961,1593847,861,master
majorimi/blazor-components,https://github.com/majorimi/blazor-components,git://github.com/majorimi/blazor-components.git,49,288,C#,391165,0.49650293651254596,564217,839,master
MLJejuCamp2017/DRL_based_SelfDrivingCarControl,https://github.com/MLJejuCamp2017/DRL_based_SelfDrivingCarControl,git://github.com/MLJejuCamp2017/DRL_based_SelfDrivingCarControl.git,100,288,C#,505300,0.6847905964752556,3038748,66,master
anoyetta/ACT.Hojoring,https://github.com/anoyetta/ACT.Hojoring,git://github.com/anoyetta/ACT.Hojoring.git,71,287,C#,321215,0.9946374464275939,3088956,3238,master
AvaloniaUI/Avalonia.Xaml.Behaviors,https://github.com/AvaloniaUI/Avalonia.Xaml.Behaviors,git://github.com/AvaloniaUI/Avalonia.Xaml.Behaviors.git,37,285,C#,354609,0.9790351642187842,254836,1283,master
specklesystems/speckle-sharp,https://github.com/specklesystems/speckle-sharp,git://github.com/specklesystems/speckle-sharp.git,135,285,C#,357275,0.9018312378869949,4718363,5522,main
LayTec-AG/Plotly.Blazor,https://github.com/LayTec-AG/Plotly.Blazor,git://github.com/LayTec-AG/Plotly.Blazor.git,44,284,C#,179280,0.9873746049025229,10918731,463,main
hansquirrel/JyGameSilverlight,https://github.com/hansquirrel/JyGameSilverlight,git://github.com/hansquirrel/JyGameSilverlight.git,95,284,C#,334335,0.972968856755459,1379916,27,master
Team-on/UnityGameTemplate,https://github.com/Team-on/UnityGameTemplate,git://github.com/Team-on/UnityGameTemplate.git,36,283,C#,251023,1.0,1425086,522,master
Unity-Technologies/marathon-envs,https://github.com/Unity-Technologies/marathon-envs,git://github.com/Unity-Technologies/marathon-envs.git,48,282,C#,239944,0.9576052805574596,945753,408,master
CypherCore/CypherCore,https://github.com/CypherCore/CypherCore,git://github.com/CypherCore/CypherCore.git,146,279,C#,433655,1.0,2420641932,3950,master
mregni/EmbyStat,https://github.com/mregni/EmbyStat,git://github.com/mregni/EmbyStat.git,23,279,C#,258477,0.7042226709469447,895248,4098,develop
NightlyRevenger/TataruHelper,https://github.com/NightlyRevenger/TataruHelper,git://github.com/NightlyRevenger/TataruHelper.git,48,277,C#,104754,0.9989963082868256,1301881,318,master
killkimno/MORT,https://github.com/killkimno/MORT,git://github.com/killkimno/MORT.git,26,276,C#,178750,1.0,895260,297,main
lllyasviel/YGOProUnity_V2,https://github.com/lllyasviel/YGOProUnity_V2,git://github.com/lllyasviel/YGOProUnity_V2.git,117,275,C#,215847,0.961024952821922,4962680,231,master
mixandjam/GodofWar-AxeThrow,https://github.com/mixandjam/GodofWar-AxeThrow,git://github.com/mixandjam/GodofWar-AxeThrow.git,112,274,C#,119835,1.0,95064,9,master
Unity-Technologies/com.unity.probuilder,https://github.com/Unity-Technologies/com.unity.probuilder,git://github.com/Unity-Technologies/com.unity.probuilder.git,77,274,C#,385120,0.97437557152148,3173208,6181,master
yoshiask/FluentStore,https://github.com/yoshiask/FluentStore,git://github.com/yoshiask/FluentStore.git,11,274,C#,169278,1.0,932850,710,main
Xerxes1138/StochasticScreenSpaceReflection,https://github.com/Xerxes1138/StochasticScreenSpaceReflection,git://github.com/Xerxes1138/StochasticScreenSpaceReflection.git,44,273,C#,302701,0.5448372312904624,414899,40,master
Kopernicus/Kopernicus,https://github.com/Kopernicus/Kopernicus,git://github.com/Kopernicus/Kopernicus.git,117,272,C#,112019,0.8456531823135461,2269712,2155,master
DonnYep/CosmosFramework,https://github.com/DonnYep/CosmosFramework,git://github.com/DonnYep/CosmosFramework.git,37,272,C#,311995,1.0,9521448,1151,v1.3
EZhex1991/EZUnity,https://github.com/EZhex1991/EZUnity,git://github.com/EZhex1991/EZUnity.git,62,272,C#,129804,0.8746702868504401,700345,1122,master
catcherwong/Demos,https://github.com/catcherwong/Demos,git://github.com/catcherwong/Demos.git,333,271,C#,107141,0.7754983568134612,642557,109,master
AlexPoint/OpenNlp,https://github.com/AlexPoint/OpenNlp,git://github.com/AlexPoint/OpenNlp.git,97,270,C#,104451,0.9991705992461735,3024976,260,master
fanfeilong/exceltk,https://github.com/fanfeilong/exceltk,git://github.com/fanfeilong/exceltk.git,67,268,C#,101227,0.9987544814686028,1332722,81,master
alelievr/Procedural-Worlds-Editor,https://github.com/alelievr/Procedural-Worlds-Editor,git://github.com/alelievr/Procedural-Worlds-Editor.git,34,267,C#,318258,0.7378917895039708,1384879,410,master
Vocaluxe/Vocaluxe,https://github.com/Vocaluxe/Vocaluxe,git://github.com/Vocaluxe/Vocaluxe.git,73,264,C#,690224,0.9674880311097694,6832861,3391,develop
Caeden117/ChroMapper,https://github.com/Caeden117/ChroMapper,git://github.com/Caeden117/ChroMapper.git,83,263,C#,262583,0.9413897641554474,2366202,2353,master
Warewolf-ESB/Warewolf,https://github.com/Warewolf-ESB/Warewolf,git://github.com/Warewolf-ESB/Warewolf.git,120,262,C#,578442,0.8830193244763762,36966955,26743,develop
tylike/CIIP,https://github.com/tylike/CIIP,git://github.com/tylike/CIIP.git,145,261,C#,159719,0.9656690173848167,515140,125,master
mogoson/MGS.Machinery,https://github.com/mogoson/MGS.Machinery,git://github.com/mogoson/MGS.Machinery.git,80,261,C#,106600,0.9961591300477932,411860,127,master
exmex/UnityMoba,https://github.com/exmex/UnityMoba,git://github.com/exmex/UnityMoba.git,106,261,C#,483964,0.5130771985292191,7049496,3,master
CombatExtended-Continued/CombatExtended,https://github.com/CombatExtended-Continued/CombatExtended,git://github.com/CombatExtended-Continued/CombatExtended.git,216,260,C#,131207,0.9917433873085868,2298041,12784,Development
googlevr/cardboard-xr-plugin,https://github.com/googlevr/cardboard-xr-plugin,git://github.com/googlevr/cardboard-xr-plugin.git,111,260,C#,154411,0.9502710560586329,62754,24,master
wieslawsoltes/PanAndZoom,https://github.com/wieslawsoltes/PanAndZoom,git://github.com/wieslawsoltes/PanAndZoom.git,35,260,C#,266670,0.9274180676739732,69727,721,master
yatima1460/Drill,https://github.com/yatima1460/Drill,git://github.com/yatima1460/Drill.git,21,259,C#,122391,0.8781420457740539,15616,1590,master
SiiMeR/unity-volumetric-fog,https://github.com/SiiMeR/unity-volumetric-fog,git://github.com/SiiMeR/unity-volumetric-fog.git,36,259,C#,239445,0.6420301672667748,210227,119,master
Esri/developer-support,https://github.com/Esri/developer-support,git://github.com/Esri/developer-support.git,165,258,C#,146956,0.47700226231305004,1820876,1117,master
dreamanlan/CSharpGameFramework,https://github.com/dreamanlan/CSharpGameFramework,git://github.com/dreamanlan/CSharpGameFramework.git,88,258,C#,706282,0.9009584465914797,6956238,258,master
Root-MtX/Nro2Nsp,https://github.com/Root-MtX/Nro2Nsp,git://github.com/Root-MtX/Nro2Nsp.git,43,257,C#,281684,0.6297281160787305,125513,143,master
finol-digital/Card-Game-Simulator,https://github.com/finol-digital/Card-Game-Simulator,git://github.com/finol-digital/Card-Game-Simulator.git,63,257,C#,1144639,0.9737655820629639,4108428,3466,develop
kopaka1822/ImageViewer,https://github.com/kopaka1822/ImageViewer,git://github.com/kopaka1822/ImageViewer.git,31,256,C#,324463,0.845494844771783,1672136,1345,master
xamarin/KimonoDesigner,https://github.com/xamarin/KimonoDesigner,git://github.com/xamarin/KimonoDesigner.git,63,256,C#,198207,0.9946353869983132,1442279,52,master
AoTTG-2/AoTTG-2,https://github.com/AoTTG-2/AoTTG-2,git://github.com/AoTTG-2/AoTTG-2.git,52,255,C#,2204000,0.8813984605446546,3385195,1814,development
mattatz/CellularGrowth,https://github.com/mattatz/CellularGrowth,git://github.com/mattatz/CellularGrowth.git,23,254,C#,127404,0.5438203873691191,465836,11,master
wkwan/frantic-architect,https://github.com/wkwan/frantic-architect,git://github.com/wkwan/frantic-architect.git,112,253,C#,325369,0.8740097319092045,5678422,172,zoom
Unity-Technologies/VRAlchemyLab,https://github.com/Unity-Technologies/VRAlchemyLab,git://github.com/Unity-Technologies/VRAlchemyLab.git,73,252,C#,1467264,0.9820914467728872,577183,424,master
HorusSoftwareUY/MaterialDesignControlsPlugin,https://github.com/HorusSoftwareUY/MaterialDesignControlsPlugin,git://github.com/HorusSoftwareUY/MaterialDesignControlsPlugin.git,37,248,C#,178069,0.9996915545158886,1215399,298,develop
Realm667/WolfenDoom,https://github.com/Realm667/WolfenDoom,git://github.com/Realm667/WolfenDoom.git,26,247,C#,7436583,0.9527935300237967,3013725,11780,master
fmbot-discord/fmbot,https://github.com/fmbot-discord/fmbot,git://github.com/fmbot-discord/fmbot.git,41,247,C#,210911,0.5274805786085258,2473780,2712,dev
swharden/Spectrogram,https://github.com/swharden/Spectrogram,git://github.com/swharden/Spectrogram.git,54,247,C#,177240,0.6570352299193147,106920,305,main
microsoft/MRDL_Unity_PeriodicTable,https://github.com/microsoft/MRDL_Unity_PeriodicTable,git://github.com/microsoft/MRDL_Unity_PeriodicTable.git,101,246,C#,287839,0.9745131142101943,9698680,91,master
Yecats/GameDevTutorials,https://github.com/Yecats/GameDevTutorials,git://github.com/Yecats/GameDevTutorials.git,47,246,C#,484271,0.9729556151378184,3085935,116,master
dseph/EwsEditor,https://github.com/dseph/EwsEditor,git://github.com/dseph/EwsEditor.git,62,246,C#,108276,1.0,3390485,407,master
pnp/pnpcore,https://github.com/pnp/pnpcore,git://github.com/pnp/pnpcore.git,159,246,C#,163709,0.9961017763876003,10730094,4642,dev
cabbagecreek/Marlin3DprinterTool,https://github.com/cabbagecreek/Marlin3DprinterTool,git://github.com/cabbagecreek/Marlin3DprinterTool.git,65,245,C#,845032,0.6860365116956583,784161,339,master
CloudOnce/CloudOnce,https://github.com/CloudOnce/CloudOnce,git://github.com/CloudOnce/CloudOnce.git,51,243,C#,291279,0.9883832877914797,977347,183,main
OpenTouryoProject/OpenTouryo,https://github.com/OpenTouryoProject/OpenTouryo,git://github.com/OpenTouryoProject/OpenTouryo.git,54,242,C#,139570,0.5739138319842864,9044323,1640,develop
MediaPortal/MediaPortal-1,https://github.com/MediaPortal/MediaPortal-1,git://github.com/MediaPortal/MediaPortal-1.git,149,242,C#,2163961,0.569181668938046,29127161,35282,master
NoCode-NoLife/melia,https://github.com/NoCode-NoLife/melia,git://github.com/NoCode-NoLife/melia.git,90,241,C#,155421,0.9966916684788789,11375547,3127,master
Esri/geoportal-server,https://github.com/Esri/geoportal-server,git://github.com/Esri/geoportal-server.git,151,240,C#,459852,0.45990539251297763,13257644,1602,master
DigitalRune/DigitalRune,https://github.com/DigitalRune/DigitalRune,git://github.com/DigitalRune/DigitalRune.git,78,240,C#,198859,0.8229771576638706,23691608,31,master
visose/Robots,https://github.com/visose/Robots,git://github.com/visose/Robots.git,110,239,C#,156468,1.0,480721,290,master
socioboard/socioboard-core,https://github.com/socioboard/socioboard-core,git://github.com/socioboard/socioboard-core.git,120,239,C#,311976,0.6443726816954025,11412973,208,master
mixandjam/Okami-Celestial-Brush,https://github.com/mixandjam/Okami-Celestial-Brush,git://github.com/mixandjam/Okami-Celestial-Brush.git,64,238,C#,132633,0.676162724692526,268014,13,master
Analogy-LogViewer/Analogy.LogViewer,https://github.com/Analogy-LogViewer/Analogy.LogViewer,git://github.com/Analogy-LogViewer/Analogy.LogViewer.git,38,238,C#,1030093,0.8874422731703092,1168166,2296,main
jaburns/NintendoSpy,https://github.com/jaburns/NintendoSpy,git://github.com/jaburns/NintendoSpy.git,85,238,C#,124339,0.9049196496531909,84410,213,master
pruiz/WkHtmlToXSharp,https://github.com/pruiz/WkHtmlToXSharp,git://github.com/pruiz/WkHtmlToXSharp.git,111,237,C#,213077,0.7070853683253895,108148,86,master
kphillpotts/XamarinFormsLayoutChallenges,https://github.com/kphillpotts/XamarinFormsLayoutChallenges,git://github.com/kphillpotts/XamarinFormsLayoutChallenges.git,99,237,C#,104475,1.0,75941,41,master
candycat1992/OIT_Lab,https://github.com/candycat1992/OIT_Lab,git://github.com/candycat1992/OIT_Lab.git,53,236,C#,104131,0.5095570139458573,12423,11,master
Azure/Azure-Media-Services-Explorer,https://github.com/Azure/Azure-Media-Services-Explorer,git://github.com/Azure/Azure-Media-Services-Explorer.git,85,209,C#,264433,0.5413096942862473,1578563,2340,main
ptr727/PlexCleaner,https://github.com/ptr727/PlexCleaner,git://github.com/ptr727/PlexCleaner.git,11,208,C#,329222,0.9358967014299698,375741,867,main
OneSignal/OneSignal-Unity-SDK,https://github.com/OneSignal/OneSignal-Unity-SDK,git://github.com/OneSignal/OneSignal-Unity-SDK.git,61,208,C#,1093587,0.9064219231640824,331987,1058,main
not-ilinked/Anarchy,https://github.com/not-ilinked/Anarchy,git://github.com/not-ilinked/Anarchy.git,51,208,C#,110331,1.0,678872,156,master
ecidevilin/UnityMeshSimplify,https://github.com/ecidevilin/UnityMeshSimplify,git://github.com/ecidevilin/UnityMeshSimplify.git,52,207,C#,126938,0.8487595281148432,145979,143,master
PeterWaher/IoTGateway,https://github.com/PeterWaher/IoTGateway,git://github.com/PeterWaher/IoTGateway.git,72,206,C#,10241832,0.9850516802853776,28756660,6455,master
passiony/xlua-framework-unity2018,https://github.com/passiony/xlua-framework-unity2018,git://github.com/passiony/xlua-framework-unity2018.git,84,205,C#,104270,0.7609286763182633,2574851,56,master
rygo6/GTLogicGraph,https://github.com/rygo6/GTLogicGraph,git://github.com/rygo6/GTLogicGraph.git,18,205,C#,101021,1.0,115281,75,master
vimeo/vimeo-unity-sdk,https://github.com/vimeo/vimeo-unity-sdk,git://github.com/vimeo/vimeo-unity-sdk.git,49,205,C#,113572,0.934905528238321,253638,288,master
ppy/osu-resources,https://github.com/ppy/osu-resources,git://github.com/ppy/osu-resources.git,87,205,C#,182831,0.9802209387960774,632218,731,master
JeffreySu/WxOpen,https://github.com/JeffreySu/WxOpen,git://github.com/JeffreySu/WxOpen.git,96,205,C#,106252,0.7463599028754961,630442,4229,master
IanPhilips/UnityOculusAndroidVRBrowser,https://github.com/IanPhilips/UnityOculusAndroidVRBrowser,git://github.com/IanPhilips/UnityOculusAndroidVRBrowser.git,54,204,C#,670157,0.8690277290576683,3260234,131,master
zLulus/NotePractice,https://github.com/zLulus/NotePractice,git://github.com/zLulus/NotePractice.git,159,204,C#,396048,0.3782283736397483,1921135,1066,develop
sassembla/Autoya,https://github.com/sassembla/Autoya,git://github.com/sassembla/Autoya.git,17,203,C#,196392,0.9908992046419933,2073847,792,master
mattjohnsonpint/GeoTimeZone,https://github.com/mattjohnsonpint/GeoTimeZone,git://github.com/mattjohnsonpint/GeoTimeZone.git,34,202,C#,190136,1.0,35337,189,main
peterhaneve/ONIMods,https://github.com/peterhaneve/ONIMods,git://github.com/peterhaneve/ONIMods.git,54,202,C#,167664,1.0,4234289,613,main
tverona1/QuestAppLauncher,https://github.com/tverona1/QuestAppLauncher,git://github.com/tverona1/QuestAppLauncher.git,44,201,C#,146537,0.9461015720247739,2171305,111,master
DCourtel/Wsus_Package_Publisher,https://github.com/DCourtel/Wsus_Package_Publisher,git://github.com/DCourtel/Wsus_Package_Publisher.git,33,201,C#,231403,0.9993187648141022,994573,54,master
huailiang/terrain_proj,https://github.com/huailiang/terrain_proj,git://github.com/huailiang/terrain_proj.git,90,200,C#,228075,0.9821365178289682,199193,18,master
philosowaffle/peloton-to-garmin,https://github.com/philosowaffle/peloton-to-garmin,git://github.com/philosowaffle/peloton-to-garmin.git,221,200,C#,130727,0.9909615534081194,5202017,411,master
Unity-Technologies/com.autodesk.fbx,https://github.com/Unity-Technologies/com.autodesk.fbx,git://github.com/Unity-Technologies/com.autodesk.fbx.git,42,198,C#,138068,0.6768117343557567,475911,1466,master
martin-nikolov/Telerik-Academy,https://github.com/martin-nikolov/Telerik-Academy,git://github.com/martin-nikolov/Telerik-Academy.git,153,198,C#,604209,0.6243289866099193,7693701,1551,master
ShanguUncle/UnityChatSDK,https://github.com/ShanguUncle/UnityChatSDK,git://github.com/ShanguUncle/UnityChatSDK.git,63,197,C#,199272,0.8438877717673492,178781,335,master
cxun/WeChatHistory,https://github.com/cxun/WeChatHistory,git://github.com/cxun/WeChatHistory.git,87,197,C#,641716,0.9964303873652316,192050,29,master
aspose-cells/Aspose.Cells-for-.NET,https://github.com/aspose-cells/Aspose.Cells-for-.NET,git://github.com/aspose-cells/Aspose.Cells-for-.NET.git,100,197,C#,263069,0.5605632328308208,1509969,1322,master
UnityTechnologies/AngryBots2,https://github.com/UnityTechnologies/AngryBots2,git://github.com/UnityTechnologies/AngryBots2.git,83,196,C#,337935,0.5909015371832156,113784,17,master
CnCNet/xna-cncnet-client,https://github.com/CnCNet/xna-cncnet-client,git://github.com/CnCNet/xna-cncnet-client.git,73,196,C#,164119,0.9987344566696102,1673839,1513,develop
Slazanger/SMT,https://github.com/Slazanger/SMT,git://github.com/Slazanger/SMT.git,53,195,C#,178582,1.0,865651,728,master
continuoustests/ContinuousTests,https://github.com/continuoustests/ContinuousTests,git://github.com/continuoustests/ContinuousTests.git,77,194,C#,171781,0.611126921524608,12837238,56,master
PlayFab/PlayFab-Samples,https://github.com/PlayFab/PlayFab-Samples,git://github.com/PlayFab/PlayFab-Samples.git,230,194,C#,193987,0.9784084755045385,18539962,255,master
ronellsicat/DxR,https://github.com/ronellsicat/DxR,git://github.com/ronellsicat/DxR.git,53,193,C#,221838,0.9490266147374921,3971367,517,master
openrails/openrails,https://github.com/openrails/openrails,git://github.com/openrails/openrails.git,74,191,C#,826657,0.8190789880106635,13789162,7752,master
Phynic/SLGanim,https://github.com/Phynic/SLGanim,git://github.com/Phynic/SLGanim.git,51,190,C#,918348,0.8999499500234105,613153,601,master
Azure/sg-aks-workshop,https://github.com/Azure/sg-aks-workshop,git://github.com/Azure/sg-aks-workshop.git,272,190,C#,106833,0.3888165495992811,21201,215,master
nvjob/Infinity-Square-Space,https://github.com/nvjob/Infinity-Square-Space,git://github.com/nvjob/Infinity-Square-Space.git,37,190,C#,124330,0.6465732829420313,655410,72,master
RE-SS3D/SS3D,https://github.com/RE-SS3D/SS3D,git://github.com/RE-SS3D/SS3D.git,119,190,C#,227928,0.9762516681869448,5431547,576,develop
thesupersonic16/HedgeModManager,https://github.com/thesupersonic16/HedgeModManager,git://github.com/thesupersonic16/HedgeModManager.git,58,189,C#,119450,0.9991534430253851,600750,1920,rewrite
SouthBegonia/UnityWorld,https://github.com/SouthBegonia/UnityWorld,git://github.com/SouthBegonia/UnityWorld.git,78,189,C#,131728,0.9965471860365124,2058141,170,master
microsoft/MixedReality-SpectatorView,https://github.com/microsoft/MixedReality-SpectatorView,git://github.com/microsoft/MixedReality-SpectatorView.git,116,189,C#,192005,0.7932266884587621,1372513,1223,master
mperdeck/jsnlog,https://github.com/mperdeck/jsnlog,git://github.com/mperdeck/jsnlog.git,37,188,C#,100478,1.0,120284,454,master
mixandjam/AC-Dialogue,https://github.com/mixandjam/AC-Dialogue,git://github.com/mixandjam/AC-Dialogue.git,58,188,C#,120488,0.6348059976520589,128154,30,master
WFCD/WFinfo,https://github.com/WFCD/WFinfo,git://github.com/WFCD/WFinfo.git,43,187,C#,214896,1.0,523890,725,master
Milkitic/Osu-Player,https://github.com/Milkitic/Osu-Player,git://github.com/Milkitic/Osu-Player.git,28,187,C#,125053,0.9985230985230985,739646,565,master
ShaderFallback/UnityVolumeCloud,https://github.com/ShaderFallback/UnityVolumeCloud,git://github.com/ShaderFallback/UnityVolumeCloud.git,39,187,C#,116332,0.5031990316444752,17460,15,master
ChristophGeske/ARCoreInsideOutTrackingGearVr,https://github.com/ChristophGeske/ARCoreInsideOutTrackingGearVr,git://github.com/ChristophGeske/ARCoreInsideOutTrackingGearVr.git,27,186,C#,1594200,0.9275159743759155,8550754,553,master
PacktPublishing/Unity-2018-Shaders-and-Effects-Cookbook-Third-Edition,https://github.com/PacktPublishing/Unity-2018-Shaders-and-Effects-Cookbook-Third-Edition,git://github.com/PacktPublishing/Unity-2018-Shaders-and-Effects-Cookbook-Third-Edition.git,50,186,C#,151821,0.6018007532980771,188218,18,master
x41sec/browser-security-whitepaper-2017,https://github.com/x41sec/browser-security-whitepaper-2017,git://github.com/x41sec/browser-security-whitepaper-2017.git,47,185,C#,124879,0.6590931168759593,1662277,9,master
miyconst/Mi899,https://github.com/miyconst/Mi899,git://github.com/miyconst/Mi899.git,40,183,C#,340542,1.0,74287,232,master
evemondevteam/evemon,https://github.com/evemondevteam/evemon,git://github.com/evemondevteam/evemon.git,167,183,C#,222235,0.8583223016065028,11491134,4713,master
supermemo/SuperMemoAssistant,https://github.com/supermemo/SuperMemoAssistant,git://github.com/supermemo/SuperMemoAssistant.git,20,183,C#,136933,0.9918624725236121,790562,209,develop
Azure-Samples/azure-search-power-skills,https://github.com/Azure-Samples/azure-search-power-skills,git://github.com/Azure-Samples/azure-search-power-skills.git,146,183,C#,120382,0.386101487225742,282951,565,main
dmustanger/7dtd-ServerTools,https://github.com/dmustanger/7dtd-ServerTools,git://github.com/dmustanger/7dtd-ServerTools.git,59,182,C#,323532,0.8857760554443309,3850077,730,master
runwayml/RunwayML-for-Unity,https://github.com/runwayml/RunwayML-for-Unity,git://github.com/runwayml/RunwayML-for-Unity.git,17,181,C#,177041,0.8209536927023816,108480,2,master
